日期,日期區間(若為推算合併值),資料狀態,廠商,SKU,商品名稱,售價,銷售數量,退回數量,淨銷售數量,售額總計
2026-06-20,,每日明細,青青文具,4712692089206,斬型萬用卡(破蛋),30.0,1.0,0,1.0,30.0
2026-06-20,,每日明細,青青文具,4712692089213,斬型萬用卡(Birthday),30.0,2.0,0,2.0,60.0
2026-06-20,,每日明細,青青文具,4712692089220,斬型萬用卡(大日子),30.0,1.0,0,1.0,30.0
2026-06-20,,每日明細,青青文具,4712692154997,長版證件繩(外太空),90.0,2.0,0,2.0,180.0
2026-06-20,,每日明細,青青文具,4712692240447,水壺(城堡款),499.0,1.0,0,1.0,499.0
2026-06-20,,每日明細,青青文具,4712692240454,水壺(潛水款),499.0,1.0,0,1.0,499.0
2026-06-20,,每日明細,青青文具,4712692241109,行李箱束帶,149.0,3.0,0,3.0,447.0
2026-06-20,,每日明細,青青文具,4712692279980,防水裝飾貼紙(心塞塞),25.0,2.0,0,2.0,50.0
2026-06-20,,每日明細,青青文具,4712692410024,防水裝飾貼紙(外星賤賤),25.0,1.0,0,1.0,25.0
2026-06-20,,每日明細,青青文具,4712692410086,防水裝飾貼紙(創造賤賤),25.0,2.0,0,2.0,50.0
2026-06-20,,每日明細,青青文具,4712692413087,防水裝飾貼紙(沒問題),25.0,1.0,0,1.0,25.0
2026-06-20,,每日明細,青青文具,4712692413193,防水裝飾貼紙(幽靈兔),25.0,2.0,0,2.0,50.0
2026-06-20,,每日明細,青青文具,4712692413773,防水裝飾貼紙(吹泡泡),25.0,3.0,0,3.0,75.0
2026-06-20,,每日明細,青青文具,4712692413797,防水裝飾貼紙(小木馬),25.0,6.0,0,6.0,150.0
2026-06-20,,每日明細,青青文具,4712692413803,防水裝飾貼紙(蹲一下),25.0,1.0,0,1.0,25.0
2026-06-20,,每日明細,青青文具,4712692413810,防水裝飾貼紙(好開心),25.0,3.0,0,3.0,75.0
2026-06-20,,每日明細,青青文具,4712692413834,防水裝飾貼紙(吹吹風),25.0,3.0,0,3.0,75.0
2026-06-20,,每日明細,青青文具,4712692413841,防水裝飾貼紙(佛祖兔),25.0,4.0,0,4.0,100.0
2026-06-20,,每日明細,青青文具,4712692413858,防水裝飾貼紙(超人兔),25.0,2.0,0,2.0,50.0
2026-06-20,,每日明細,青青文具,4712692414596,防水裝飾貼紙(最愛西瓜),25.0,4.0,0,4.0,100.0
2026-06-20,,每日明細,青青文具,4712692414602,防水裝飾貼紙(游泳兔),25.0,3.0,0,3.0,75.0
2026-06-20,,每日明細,青青文具,4712692414626,防水裝飾貼紙(小鴨泳圈),25.0,2.0,0,2.0,50.0
2026-06-20,,每日明細,青青文具,4712692414633,防水裝飾貼紙(衝浪),25.0,2.0,0,2.0,50.0
2026-06-20,,每日明細,青青文具,4712692414640,防水裝飾貼紙(獨角獸),25.0,3.0,0,3.0,75.0
2026-06-20,,每日明細,青青文具,4712692414664,防水裝飾貼紙(享受一下),25.0,2.0,0,2.0,50.0
2026-06-20,,每日明細,青青文具,4712692416279,防水裝飾貼紙(鳳梨酥),25.0,3.0,0,3.0,75.0
2026-06-20,,每日明細,青青文具,4712692416286,防水裝飾貼紙(福爾摩兔),25.0,3.0,0,3.0,75.0
2026-06-20,,每日明細,青青文具,4712692416309,防水裝飾貼紙(無尾熊),25.0,2.0,0,2.0,50.0
2026-06-20,,每日明細,青青文具,4712692416316,防水裝飾貼紙(富士山),25.0,3.0,0,3.0,75.0
2026-06-20,,每日明細,青青文具,4712692416323,防水裝飾貼紙(越南兔),25.0,4.0,0,4.0,100.0
2026-06-20,,每日明細,青青文具,4712692417702,防水裝飾貼紙(旗袍兔),25.0,1.0,0,1.0,25.0
2026-06-20,,每日明細,青青文具,4712692424342,環保飲料杯套(西瓜冰棒),120.0,3.0,0,3.0,360.0
2026-06-20,,每日明細,青青文具,4712692424366,棉布書袋(清涼一下),176.0,2.0,0,2.0,352.0
2026-06-20,,每日明細,青青文具,4712692424410,水壺提袋(金魚),145.0,2.0,0,2.0,290.0
2026-06-20,,每日明細,青青文具,4712692424427,水壺提袋(鯛魚燒),145.0,3.0,0,3.0,435.0
2026-06-20,,每日明細,青青文具,4712692426056,好想兔飲料杯套(韓國兔),120.0,3.0,0,3.0,360.0
2026-06-20,,每日明細,青青文具,4712692426063,好想兔飲料杯套(無尾熊),120.0,3.0,0,3.0,360.0
2026-06-20,,每日明細,青青文具,4712692426117,好想兔皮革彈片收納袋(韓國兔),99.0,1.0,0,1.0,99.0
2026-06-20,,每日明細,青青文具,4712692426131,好想兔皮革彈片收納袋(福爾摩兔),99.0,4.0,0,4.0,396.0
2026-06-20,,每日明細,青青文具,4712692426148,好想兔皮革彈片收納袋(吃雞排),99.0,2.0,0,2.0,198.0
2026-06-20,,每日明細,青青文具,4712692432378,創意磁鐵(水果茶),65.0,2.0,0,2.0,130.0
2026-06-20,,每日明細,青青文具,4712692432385,創意磁鐵(清涼一下),65.0,1.0,0,1.0,65.0
2026-06-20,,每日明細,青青文具,4712692432408,創意磁鐵(小鴨泳圈),65.0,1.0,0,1.0,65.0
2026-06-20,,每日明細,青青文具,4712692433467,好想兔創意磁鐵(韓國兔),65.0,1.0,0,1.0,65.0
2026-06-20,,每日明細,青青文具,4712692433481,好想兔創意磁鐵(無尾熊),65.0,3.0,0,3.0,195.0
2026-06-20,,每日明細,青青文具,4712692433504,好想兔創意磁鐵(蒙古兔),65.0,1.0,0,1.0,65.0
2026-06-20,,每日明細,青青文具,4712692434587,創意磁鐵(萬事拜託),65.0,1.0,0,1.0,65.0
2026-06-20,,每日明細,青青文具,4712692434594,創意磁鐵(今日事今日畢),65.0,2.0,0,2.0,130.0
2026-06-20,,每日明細,青青文具,4712692434600,創意磁鐵(喝一杯),65.0,1.0,0,1.0,65.0
2026-06-20,,每日明細,青青文具,4712692434617,創意磁鐵(我很好養),65.0,3.0,0,3.0,195.0
2026-06-20,,每日明細,青青文具,4712692447938,環保摺疊購物袋(衝浪),129.0,1.0,0,1.0,129.0
2026-06-20,,每日明細,青青文具,4712692447945,環保摺疊購物袋(潛水),129.0,1.0,0,1.0,129.0
2026-06-20,,每日明細,青青文具,4712692461385,好想兔趣味轉盤吊飾(水果茶),99.0,2.0,0,2.0,198.0
2026-06-20,,每日明細,青青文具,4712692463709,環保摺疊購物袋,129.0,4.0,0,4.0,516.0
2026-06-20,,每日明細,青青文具,4712692466458,皮革面紙套(旅行時間),119.0,1.0,0,1.0,119.0
2026-06-20,,每日明細,青青文具,4712692466465,皮革面紙套(愉快一天),119.0,2.0,0,2.0,238.0
2026-06-20,,每日明細,青青文具,4712692466717,好想兔木漿海綿(原味),49.0,1.0,0,1.0,49.0
2026-06-20,,每日明細,青青文具,4712692466724,好想兔木漿海綿(巧克力),49.0,1.0,0,1.0,49.0
2026-06-20,,每日明細,青青文具,4712692466731,好想兔木漿海綿(草莓),49.0,2.0,0,2.0,98.0
2026-06-20,,每日明細,青青文具,4712692466748,好想兔木漿海綿(焦糖),49.0,1.0,0,1.0,49.0
2026-06-20,,每日明細,青青文具,4712692466762,好想兔木漿海綿(抹茶),49.0,1.0,0,1.0,49.0
2026-06-20,,每日明細,青青文具,4712692470455,壓克力吊飾(原味),60.0,1.0,0,1.0,60.0
2026-06-20,,每日明細,青青文具,4712692470462,壓克力吊飾(巧克力),60.0,3.0,0,3.0,180.0
2026-06-20,,每日明細,青青文具,4712692470479,壓克力吊飾(草莓),60.0,2.0,0,2.0,120.0
2026-06-20,,每日明細,青青文具,4712692470493,壓克力吊飾(奶油),60.0,1.0,0,1.0,60.0
2026-06-20,,每日明細,青青文具,4712692470523,壓克力吊飾(咖啡),60.0,2.0,0,2.0,120.0
2026-06-20,,每日明細,青青文具,4712692470530,壓克力吊飾(冰淇淋),60.0,2.0,0,2.0,120.0
2026-06-20,,每日明細,青青文具,4712692470547,壓克力吊飾(棒棒糖),60.0,2.0,0,2.0,120.0
2026-06-20,,每日明細,青青文具,4712692470554,壓克力吊飾(糖果),60.0,1.0,0,1.0,60.0
2026-06-20,,每日明細,青青文具,4712692470561,壓克力吊飾(蛋糕),60.0,2.0,0,2.0,120.0
2026-06-20,,每日明細,青青文具,4712692471261,夜光停車號碼牌(大聲公),185.0,2.0,0,2.0,370.0
2026-06-20,,每日明細,青青文具,4712692471841,金屬吊飾(佛系),120.0,1.0,0,1.0,120.0
2026-06-20,,每日明細,青青文具,4712692471858,金屬吊飾(功德+1),120.0,2.0,0,2.0,240.0
2026-06-20,,每日明細,青青文具,4712692471872,金屬吊飾(我很好養),120.0,1.0,0,1.0,120.0
2026-06-20,,每日明細,青青文具,4712692471896,圓形胸章(想發財),50.0,3.0,0,3.0,150.0
2026-06-20,,每日明細,青青文具,4712692471919,圓形胸章(賺錢要緊),50.0,1.0,0,1.0,50.0
2026-06-20,,每日明細,青青文具,4712692480393,壓克力旋轉易拉扣(吃吃吃!),100.0,2.0,0,2.0,200.0
2026-06-20,,每日明細,素顏之本,4716820493255,左手香皂,150.0,1.0,0,1.0,150.0
2026-06-20,,每日明細,素顏之本,4716820493279,豆油皂,150.0,1.0,0,1.0,150.0
2026-06-20,,每日明細,素顏之本,4716820493286,馬油皂,150.0,2.0,0,2.0,300.0
2026-06-20,,每日明細,素顏之本,4716820493293,玫瑰皂,150.0,1.0,0,1.0,150.0
2026-06-20,,每日明細,素顏之本,4716820493910,平安皂,150.0,2.0,0,2.0,300.0
2026-06-20,,每日明細,素顏之本,4716820494108,野薑花皂,150.0,1.0,0,1.0,150.0
2026-06-20,,每日明細,素顏之本,4716820494597,薄荷皂,150.0,1.0,0,1.0,150.0
2026-06-20,,每日明細,素顏之本,4716820494771,檜木皂,150.0,1.0,0,1.0,150.0
2026-06-20,,每日明細,素顏之本,4716820496089,茶樹皂,150.0,1.0,0,1.0,150.0
2026-06-20,,每日明細,素顏之本,4716820496485,桃花皂,150.0,2.0,0,2.0,300.0
2026-06-20,,每日明細,素顏之本,4716820496492,蝴蝶蘭皂,150.0,1.0,0,1.0,150.0
2026-06-20,,每日明細,素顏之本,4716820496652,杭菊皂,150.0,1.0,0,1.0,150.0
2026-06-20,,每日明細,素顏之本,4716820496706,金富桂皂,150.0,4.0,0,4.0,600.0
2026-06-20,,每日明細,謙謙創藝,9427260200017,捏捏紓壓公仔 - 好想兔坐姿款,199.0,11.0,0,11.0,2189.0
2026-06-20,,每日明細,謙謙創藝,9427260200024,捏捏紓壓公仔 - 好想兔母湯款,199.0,23.0,0,23.0,4577.0
2026-06-20,,每日明細,謙謙創藝,9427260200031,捏捏紓壓公仔 - 小賤狗坐姿款,199.0,10.0,0,10.0,1990.0
2026-06-20,,每日明細,謙謙創藝,9427260300038,麻將套組_好想發發發,2980.0,5.0,0,5.0,14900.0
2026-06-20,,每日明細,謙謙創藝,9427260300045,七折扇 - 佛系款,79.0,11.0,0,11.0,869.0
2026-06-20,,每日明細,謙謙創藝,9427260300052,七折扇 - 墜入愛河款,79.0,7.0,0,7.0,553.0
2026-06-20,,每日明細,謙謙創藝,9427260300069,七折扇 - 大臉款,79.0,6.0,0,6.0,474.0
2026-06-20,,每日明細,謙謙創藝,9427260300083,安全帶護套 - 好想兔款,349.0,14.0,0,14.0,4886.0
2026-06-20,,每日明細,謙謙創藝,9427260300090,安全帶護套 - 小賤狗款,349.0,7.0,0,7.0,2443.0
2026-06-20,,每日明細,謙謙創藝,9427260300106,擦手巾_好想兔款,399.0,7.0,0,7.0,2793.0
2026-06-20,,每日明細,謙謙創藝,9427260300113,絨毛票卡夾_好想兔款,299.0,6.0,0,6.0,1794.0
2026-06-20,,每日明細,謙謙創藝,9427260300120,【十週年】絨毛娃娃吊飾_心情想兔_中盒,2100.0,3.0,0,3.0,6300.0
2026-06-20,,每日明細,謙謙創藝,9427260300137,【十週年】絨毛娃娃吊飾_心情想兔_單盒,350.0,25.0,0,25.0,8750.0
2026-06-20,,每日明細,謙謙創藝,9427260300151,【十週年】金屬徽章_懷舊系列 - 想兔茄芷袋,150.0,5.0,0,5.0,750.0
2026-06-20,,每日明細,謙謙創藝,9427260400011,【十週年】金屬徽章_懷舊系列 - 想兔椅子,150.0,7.0,0,7.0,1050.0
2026-06-20,,每日明細,謙謙創藝,9427260400028,【十週年】金屬徽章_懷舊系列 - 想兔風扇,150.0,3.0,0,3.0,450.0
2026-06-20,,每日明細,謙謙創藝,9427260400035,【十週年】金屬徽章_懷舊系列 - 想兔藍白拖,150.0,3.0,0,3.0,450.0
2026-06-20,,每日明細,謙謙創藝,9427260400042,【十週年】金屬徽章_懷舊系列 - 想兔電鍋,150.0,3.0,0,3.0,450.0
2026-06-20,,每日明細,謙謙創藝,9427260400066,【十週年】金屬徽章_懷舊系列 - 想兔浴缸,150.0,3.0,0,3.0,450.0
2026-06-20,,每日明細,謙謙創藝,9427260400103,【十週年】盲盒公仔_好想與你憶當年_中盒,1800.0,9.0,0,9.0,16200.0
